canopy_height,cultivar,season,range,column,leaf_angle_mean,leaf_angle_alpha,leaf_angle_beta,leaf_angle_chi,date,day_offset,single_xgboost,abserror_single_xgboost,single_dtree,abserror_single_dtree,per_cultivar_gboost,abserror_per_cultivar_gboost
54.0,PI569244,4,37,14,0.39715064758,3.5295406162000003,2.21627917041,1.90435585976,2017-05-25 12:00:00,24,48.969396070130244,9.31593320346251,45.915625,14.971064814814817,54.00453387866368,0.008396071599405643
48.0,PI157804,4,38,7,0.472510766581,2.40281911113,2.02605642562,1.61030338398,2017-05-25 12:00:00,24,47.678161572132204,0.6704967247245749,45.915625,4.34244791666667,48.00494127701241,0.010294327109194867
54.0,PI156463,4,38,9,0.418135198135,2.99466929962,2.01247234543,1.8469548539400005,2017-05-25 12:00:00,24,49.48441676239178,8.36219118075596,45.915625,14.971064814814817,54.003983261211744,0.007376409651377108
47.0,PI535785,4,38,10,0.4504488705170001,2.62785736321,1.99095101648,1.7099918268,2017-05-25 12:00:00,24,47.219978784063976,0.4680399660935654,45.915625,2.307180851063833,47.00438984502355,0.009340095794793845
69.0,PI218112,4,38,14,0.429444797627,2.73315185528,1.84258031399,1.84257074534,2017-05-25 12:00:00,24,55.33820431775759,19.799703887307846,45.915625,33.455615942028984,69.00403133489567,0.005842514341552948
41.0,PI569462,4,39,7,0.465079835391,2.18192841968,1.77019527599,1.67003326854,2017-05-25 12:00:00,24,43.28903345826273,5.583008434787144,45.915625,11.98932926829268,41.004163038140234,0.010153751561546881
41.0,PI154846,4,39,8,0.426668383331,3.03192709121,1.95115302332,1.86938373233,2017-05-25 12:00:00,24,45.76857217121069,11.6306638322212,45.915625,11.98932926829268,41.004468660007795,0.010899170750720054
45.0,PI505722,4,39,10,0.457224178404,2.03025039269,1.5744656982299998,1.75151582644,2017-05-25 12:00:00,24,46.74056652479427,3.867925610653929,45.915625,2.034722222222219,45.003643126987086,0.008095837749080046
55.0,PI563332,4,39,11,0.548729543497,1.10743461406,1.3798624308200005,1.3577773214200002,2017-05-25 12:00:00,24,51.920143004070184,5.599739992599666,45.915625,16.517045454545457,55.0044747103326,0.008135836968366757
43.0,PI643016,4,39,14,0.441842181029,2.9386381431700004,2.12051604343,1.74181188592,2017-05-25 12:00:00,24,48.00504956224704,11.639650144760553,45.915625,6.780523255813951,43.00469959811517,0.010929297942248225
55.0,PI329310,4,40,2,0.517405547688,1.36500771771,1.46754398568,1.46573200393,2017-05-25 12:00:00,24,54.16880067073685,1.5112715077511816,45.915625,16.517045454545457,55.004379149779446,0.007962090508083396
39.0,PI569148,4,40,13,0.478587577589,1.73958991396,1.5366645801299998,1.6434118478,2017-05-25 12:00:00,24,44.542605123998634,14.211808010252907,45.915625,17.732371794871792,39.00454118176418,0.011644055805595016
40.0,PI273969,4,41,9,0.421213214513,3.05160151051,2.01122598685,1.8533313561,2017-05-25 12:00:00,24,44.65611743465747,11.640293586643669,45.915625,14.789062499999996,40.004298630749794,0.010746576874485214
47.0,PI154844,4,42,4,0.444069827144,2.46020592178,1.85390669439,1.74326055146,2017-05-25 12:00:00,24,47.928895386499605,1.9763731627651162,45.915625,2.307180851063833,47.00425689510339,0.009057223624230976
44.0,PI521280,4,42,9,0.456359324044,2.05009263784,1.63473483065,1.72686058157,2017-05-25 12:00:00,24,45.76257376011859,4.005849454814982,45.915625,4.353693181818179,44.00404730423175,0.009198418708516504
44.0,PI330803,4,42,15,0.403900156006,3.51056610066,2.0505400056900003,1.97229779557,2017-05-25 12:00:00,24,39.51133443808959,10.201512640705475,45.915625,4.353693181818179,44.00386291277822,0.008779347223221056
34.0,PI455307,4,43,3,0.460848568941,2.32243021377,1.86135768586,1.67699668535,2017-05-25 12:00:00,24,41.08029730202009,20.82440382947086,45.915625,35.045955882352935,34.00458521279701,0.013485919991208059
47.0,PI329711,4,43,4,0.431760412734,2.8728505638,2.01802336541,1.7900749407299998,2017-05-25 12:00:00,24,44.931556191061716,4.400944274336774,45.915625,2.307180851063833,47.004177344187795,0.0088879663570107
40.0,PI167093,4,43,11,0.421058886074,2.94778001098,1.94189773137,1.85960493272,2017-05-25 12:00:00,24,43.72549262267396,9.313731556684903,45.915625,14.789062499999996,40.004446560350736,0.011116400876840515
25.0,PI156330,4,43,13,0.529403393541,1.4949012184,1.6640199651700005,1.4053526986000002,2017-05-25 12:00:00,24,33.82497953310265,35.299918132410596,45.915625,83.6625,25.004249823822015,0.016999295288059102
47.0,PI156487,4,44,4,0.439610848416,2.40961462642,1.74520767972,1.79368253021,2017-05-25 12:00:00,24,45.34271637820636,3.5261353655183796,45.915625,2.307180851063833,47.00394965131963,0.008403513446020777
53.0,PI156268,4,44,5,0.4012491077800001,3.91944030179,2.32794451951,1.92672909842,2017-05-25 12:00:00,24,49.650685566919236,6.319461194492007,45.915625,13.36674528301887,53.00468402209917,0.00883777754560328
42.0,PI329286,4,44,9,0.450522398741,2.04573260608,1.55925747854,1.77618680512,2017-05-25 12:00:00,24,47.20964515229243,12.403917029267694,45.915625,9.322916666666664,42.00430417042022,0.010248024810046613
44.0,PI154750,4,44,14,0.410194796873,3.46167871453,2.26377105681,1.84787340572,2017-05-25 12:00:00,24,46.87510056180313,6.534319458643477,45.915625,4.353693181818179,44.00523884532178,0.011906466640402997
50.0,PI329256,4,44,15,0.408510771936,3.35982013016,2.10320138258,1.89601451072,2017-05-25 12:00:00,24,47.17055706624083,5.658885867518336,45.915625,8.168750000000003,50.00480053015895,0.009601060317905308
46.0,PI157035,4,45,8,0.430998841664,3.20233393759,2.06798432167,1.83578832567,2017-05-25 12:00:00,24,45.30483350563229,1.5112315094950253,45.915625,0.18342391304348135,46.00463378359927,0.010073442607102957
54.0,PI330185,4,45,9,0.437694041868,2.54195856608,1.8525081408,1.77978306374,2017-05-25 12:00:00,24,51.05544292032475,5.452883480880091,45.915625,14.971064814814817,54.00454524265911,0.00841711603539371
53.0,PI526905,4,46,3,0.387147256298,3.6169630921800007,2.09721818537,1.99635233811,2017-05-25 12:00:00,24,49.65840170676176,6.304902440072154,45.915625,13.36674528301887,53.00316751941964,0.005976451735171691
50.0,PI576401,4,46,4,0.491780395089,1.6823430034399998,1.5580670694499998,1.59416283976,2017-05-25 12:00:00,24,46.753542079902985,6.49291584019403,45.915625,8.168750000000003,50.001511585063966,0.0030231701279319623
57.0,PI542718,4,20,2,0.530975219824,1.1292959835,1.31670382449,1.4384568193399998,2017-05-25 12:00:00,24,53.24244280705536,6.59220560165726,45.915625,19.446271929824565,57.000996169869,0.0017476664368381645
50.0,PI533902,4,46,15,0.440159345392,2.41817212725,1.6941279543,1.82247080783,2017-05-25 12:00:00,24,46.57441272868015,6.851174542639696,45.915625,8.168750000000003,50.00409619843386,0.008192396867713114
44.0,PI569460,4,47,6,0.490845230002,1.79575187216,1.67794113653,1.56308711125,2017-05-25 12:00:00,24,44.77888794109952,1.7701998661352711,45.915625,4.353693181818179,44.00409485251774,0.009306482994860104
41.0,PI329546,4,47,14,0.472225711893,1.89196327914,1.5817199673,1.6760132478100005,2017-05-25 12:00:00,24,41.97004082533994,2.3659532325364463,45.915625,11.98932926829268,41.00337823302934,0.008239592754482213
48.0,PI563020,4,48,6,0.492135564136,1.8008258838,1.68004188495,1.55886452618,2017-05-25 12:00:00,24,47.387532679558795,1.27597358425251,45.915625,4.34244791666667,48.00408791553671,0.008516490701474902
40.0,PI585406,4,48,10,0.440749255002,2.32627536297,1.7072843299899998,1.79242019197,2017-05-25 12:00:00,24,45.36887479220112,13.422186980502797,45.915625,14.789062499999996,40.004409509373176,0.01102377343293881
39.0,PI330181,4,49,8,0.5011191716269999,1.25418326827,1.28921831479,1.5693872995200002,2017-05-25 12:00:00,24,46.11712406827584,18.24903607250216,45.915625,17.732371794871792,39.0050905902386,0.013052795483594956
47.0,PI330833,4,49,11,0.45013455618,2.35771911017,1.79290342317,1.7396929092700002,2017-05-25 12:00:00,24,45.07560020901341,4.094467640397002,45.915625,2.307180851063833,47.00368692530205,0.007844521919251902
26.0,PI569886,4,49,13,0.449274074074,5.08035791226,3.87912666055,1.63424720009,2017-05-25 12:00:00,24,27.870690391344368,7.194963043632185,26.0,0.0,26.003937379813433,0.015143768513203017
60.0,PI452542,4,49,15,0.473426704015,2.17042689374,1.7573558101299998,1.67179001349,2017-05-25 12:00:00,24,55.5063265180224,7.489455803296003,45.915625,23.473958333333336,60.00459156310442,0.0076526051740325824
58.0,PI527045,4,50,5,0.47583972998,1.82337391752,1.60035985192,1.63209638687,2017-05-25 12:00:00,24,47.310753278208544,18.429735727226646,45.915625,20.835129310344833,58.001137516187754,0.0019612348064720992
51.0,PI154988,4,50,7,0.481306656307,2.06099986621,1.84301954817,1.5771711740399998,2017-05-25 12:00:00,24,48.19155453974028,5.506755804430822,45.915625,9.969362745098042,51.00397690544844,0.007797853820469683
53.0,PI593916,4,50,8,0.433496581981,2.99294240568,2.06367710291,1.79713833785,2017-05-25 12:00:00,24,46.43569190581953,12.385486970151826,45.915625,13.36674528301887,53.00169992952881,0.0032074142053048955
56.0,PI656026,4,50,10,0.4385562467600001,2.7001401543700005,1.9569755973900005,1.77013775748,2017-05-25 12:00:00,24,49.34174147565236,11.889747364906496,45.915625,18.007812500000004,56.00094630139486,0.0016898239193961575
49.0,PI152828,4,50,11,0.420787689098,3.36533786781,2.25522110285,1.81765146381,2017-05-25 12:00:00,24,46.21540818264992,5.682840443571599,45.915625,6.294642857142859,49.00398466387415,0.008131967090100854
46.0,PI586435,4,51,4,0.448953716566,2.50351514481,1.88356662295,1.7323226008099997,2017-05-25 12:00:00,24,45.97487856502411,0.054611815164971336,45.915625,0.18342391304348135,46.00405876243968,0.00882339660800762
29.0,PI570106,4,51,6,0.562401951091,1.1498457815799998,1.495093921,1.2946645413700002,2017-05-25 12:00:00,24,37.100752049266475,27.933627756091294,45.915625,58.329741379310335,29.004387869081228,0.01513058303871652
52.0,PI641862,4,51,9,0.55278689521,1.22399754641,1.52436793575,1.32867020204,2017-05-25 12:00:00,24,48.38515577504676,6.951623509525457,45.915625,11.700721153846157,52.0046383069188,0.008919820997691593
50.0,PI641836,4,51,13,0.494117214501,1.58061650303,1.5123109944600002,1.5698158484399998,2017-05-25 12:00:00,24,45.60174598139705,8.796508037205896,45.915625,8.168750000000003,50.004089405483505,0.008178810967010008
32.0,PI155760,4,52,4,0.447374922792,2.79936295085,2.07741554017,1.7160381848299997,2017-05-25 12:00:00,24,41.63619253948917,30.113101685903665,45.915625,43.48632812499999,32.00498287135107,0.01557147297208683
55.0,PI152751,4,52,6,0.4377073906490001,2.59880264433,1.84593886602,1.79342008418,2017-05-25 12:00:00,24,49.578825936003625,9.856680116357046,45.915625,16.517045454545457,55.00429103064778,0.0078018739050507565
51.0,PI329299,4,52,7,0.427977448908,2.94131614628,2.05765190938,1.79333565542,2017-05-25 12:00:00,24,46.751662120959836,8.330074272627774,45.915625,9.969362745098042,51.00458007054819,0.0089805304866405
36.0,PI329465,4,3,2,0.615948717949,0.8604338177959999,1.43476186185,1.06204012595,2017-05-25 12:00:00,24,36.25524891129861,0.7090247536072446,36.0,0.0,36.003614359592966,0.010039887758238485
39.0,PI22913,4,3,3,0.488835055986,1.6312811104799998,1.5084387497799998,1.6126876169600002,2017-05-25 12:00:00,24,42.33233412777569,8.544446481476124,45.915625,17.732371794871792,39.004030634855674,0.010334961168394895
54.0,PI569090,4,49,4,0.456184263395,2.66963912273,2.04880452136,1.68934983385,2017-05-25 12:00:00,24,48.59167679915189,10.015413334903906,45.915625,14.971064814814817,54.00429147450734,0.007947175013593247
41.0,PI569444,4,4,13,0.423239116309,3.66848537735,2.26555598778,1.86269632036,2017-05-25 12:00:00,24,43.53412721895211,6.180798095005141,45.915625,11.98932926829268,41.003398875302096,0.008289939761210662
34.0,PI569445,4,34,12,0.436186055507,2.91681264079,2.08100791321,1.7687219958400002,2017-05-25 12:00:00,24,42.73119418242905,25.679982889497207,45.915625,35.045955882352935,34.00395381519344,0.011628868216002489
46.0,PI525049,4,39,6,0.518350645263,1.20748149531,1.3271105626000002,1.4544786467200002,2017-05-25 12:00:00,24,44.98268752760674,2.2115488530288205,45.915625,0.18342391304348135,46.004042251408485,0.00878750306192444
38.0,PI152728,4,44,3,0.422013869158,2.94212553603,2.0005028933,1.83284017867,2017-05-25 12:00:00,24,40.31508754342245,6.092335640585396,45.915625,20.830592105263154,38.00360185685656,0.009478570675164041
60.0,PI563331,4,40,11,0.403960617588,3.5309464208699994,2.14754229381,1.92473001586,2017-05-25 12:00:00,24,54.12312707936061,9.794788201065654,45.915625,23.473958333333336,60.00509093478679,0.0084848913113215
45.0,PI329644,4,7,5,0.525165738531,1.22592578966,1.37879119282,1.44907361421,2017-05-25 12:00:00,24,46.49453292089501,3.3211842686555806,45.915625,2.034722222222219,45.00351231248969,0.00780513886597747
43.0,PI646242,4,41,14,0.457199519858,2.0784529108900003,1.63174076541,1.72840267398,2017-05-25 12:00:00,24,43.55441750746844,1.2893430406242865,45.915625,6.780523255813951,43.00378773980327,0.008808697216911538
50.0,PI152694,4,37,11,0.424752763234,2.7222676484,1.8175413645200005,1.86653454301,2017-05-25 12:00:00,24,50.49152708807301,0.9830541761460267,45.915625,8.168750000000003,50.004478660489355,0.008957320978709049
46.0,PI619807,4,43,6,0.463870589958,1.86241947674,1.5009040115,1.73761133925,2017-05-25 12:00:00,24,43.52103987046382,5.389043759861268,45.915625,0.18342391304348135,46.00406938949164,0.008846498894869895
37.0,PI521290,4,49,10,0.439282503882,2.9330075322400004,2.1573169854400005,1.73171259527,2017-05-25 12:00:00,24,42.45902715395467,14.754127443120735,45.915625,24.096283783783782,37.0040389609159,0.01091611058351157
43.0,PI329471,4,7,15,0.412040363717,3.3617026641,2.05611627882,1.9212989938,2017-05-25 12:00:00,24,41.93709764020526,2.4718659530110254,45.915625,6.780523255813951,43.003460779060674,0.008048323396916773
45.0,PI176766,4,36,5,0.507777484066,1.26746907339,1.33156034116,1.53242667673,2017-05-25 12:00:00,24,48.13073529655061,6.9571895478902475,45.915625,2.034722222222219,45.00519226160476,0.011538359121693197
37.0,PI156178,4,47,12,0.506697234959,1.48901490765,1.51021555213,1.52250891952,2017-05-25 12:00:00,24,39.25960280497574,6.107034608042547,45.915625,24.096283783783782,37.00304157890373,0.008220483523603963
43.0,PI562990,4,8,6,0.527099777373,1.27406074345,1.43933311368,1.40697146352,2017-05-25 12:00:00,24,43.975303519863445,2.268147720612663,45.915625,6.780523255813951,43.00321603846133,0.007479159212400011
39.0,PI330195,4,43,9,0.419598886279,3.0392777256299994,2.01172603493,1.8538550220400003,2017-05-25 12:00:00,24,44.83365524399968,14.958090369229948,45.915625,17.732371794871792,39.00483600641816,0.012400016456818973
40.0,PI330199,4,32,3,0.527843866171,1.42150810653,1.59020634561,1.40466539949,2017-05-25 12:00:00,24,45.398042892305206,13.495107230763015,45.915625,14.789062499999996,40.00404473812382,0.010111845309541678
39.0,PI329319,4,9,10,0.393129620225,3.54457149523,2.1180765524200003,1.9581745186,2017-05-25 12:00:00,24,42.00522546014583,7.7057063080662305,45.915625,17.732371794871792,39.003832461137534,0.009826823429575481
50.0,PI175919,4,38,4,0.446051847082,2.6287334168900003,1.96629725245,1.73181391843,2017-05-25 12:00:00,24,47.573007483489356,4.853985033021289,45.915625,8.168750000000003,50.003857549766344,0.007715099532688896
54.0,PI19770,4,51,8,0.48154351872,1.90389329048,1.67271533907,1.61343433929,2017-05-25 12:00:00,24,49.44079518098654,8.442971887061962,45.915625,14.971064814814817,54.00403047807636,0.007463848289553972
51.0,PI656015,4,50,3,0.450596052374,2.29871731302,1.7326071428,1.7556152982700002,2017-05-25 12:00:00,24,48.40098625987506,5.096105372793997,45.915625,9.969362745098042,51.003377502357736,0.006622553642620121
51.0,PI534165,4,11,8,0.399490824763,3.36148046706,2.04644973025,1.9477414702,2017-05-25 12:00:00,24,46.522836976667776,8.778751026141617,45.915625,9.969362745098042,51.00333345556039,0.006536187373308278
44.0,PI561840,4,11,10,0.417432515227,3.39603681208,2.2060069383000003,1.84306001258,2017-05-25 12:00:00,24,45.35775116195762,3.085798095358234,45.915625,4.353693181818179,44.00289818843728,0.006586791902905211
54.0,PI656065,4,11,12,0.444157911493,3.05602554717,2.120407447,1.7609001166099998,2017-05-25 12:00:00,24,51.18946102165599,5.204701811748173,45.915625,14.971064814814817,54.00400344394957,0.0074137850917987145
43.0,PI535793,4,46,12,0.414672964807,3.3091858104400003,2.1636128451900003,1.8537896163900005,2017-05-25 12:00:00,24,42.86246458118206,0.3198498112045118,45.915625,6.780523255813951,43.00263595832656,0.006130135643156712
40.0,PI655983,4,51,12,0.475890940318,2.14834423541,1.82668459303,1.62073814178,2017-05-25 12:00:00,24,46.664383716066894,16.660959290167234,45.915625,14.789062499999996,40.00345388505159,0.008634712628978747
38.0,PI221548,4,33,15,0.431229331416,2.74898818465,1.85708008537,1.84435640366,2017-05-25 12:00:00,24,45.911858365771536,20.820679909925094,45.915625,20.830592105263154,38.00397758146347,0.010467319640701595
44.0,PI641825,4,12,15,0.431818566472,3.06328341241,2.1087351712,1.7905329666099998,2017-05-25 12:00:00,24,44.797926208745736,1.8134686562403084,45.915625,4.353693181818179,44.0040724316223,0.009255526414313082
46.0,PI562994,4,52,9,0.462677484787,2.09453861132,1.6809343012600002,1.69680235393,2017-05-25 12:00:00,24,45.946209189400115,0.11693654478235917,45.915625,0.18342391304348135,46.00349260670544,0.007592623272701792
40.0,PI329480,4,52,12,0.426758630156,3.00730844875,2.05365328016,1.80981318852,2017-05-25 12:00:00,24,41.19308531298106,2.9827132824526537,45.915625,14.789062499999996,40.00313378393333,0.007834459833322427
59.0,PI330182,4,37,7,0.420068486978,3.39510299915,2.24429555787,1.82313285855,2017-05-25 12:00:00,24,51.06133554763407,13.455363478586316,45.915625,22.17690677966102,59.00498823071108,0.008454628323860661
45.0,PI329550,4,48,4,0.445268202249,2.51464845457,1.84739508894,1.7572697548900005,2017-05-25 12:00:00,24,47.46955680298814,5.487904006640305,45.915625,2.034722222222219,45.00387604633278,0.008613436295061346
47.0,PI251672,4,42,3,0.53728337977,1.18997732044,1.40654350994,1.38661779259,2017-05-25 12:00:00,24,47.044252172486395,0.09415355848169175,45.915625,2.307180851063833,47.00419768892688,0.008931253035913937
46.0,PI620157,4,15,14,0.452013251784,3.00168840241,2.05460295381,1.7578190968400005,2017-05-25 12:00:00,24,49.05108832294596,6.63280070205643,45.915625,0.18342391304348135,46.00358889098124,0.007801936915742124
51.0,PI152727,4,30,5,0.453849223114,1.98583949659,1.54424569991,1.77997945572,2017-05-25 12:00:00,24,48.07038871087598,5.744335861027487,45.915625,9.969362745098042,51.00372125198416,0.007296572517961353
67.0,PI566819,4,41,2,0.558043813936,0.980484549756,1.2867728618799998,1.31400563812,2017-05-25 12:00:00,24,67.90221446820813,1.3465887585195955,61.0,8.955223880597014,67.0042626465663,0.006362159054184141
37.0,PI569465,4,16,10,0.463381899324,2.02738276508,1.65524948005,1.70133147859,2017-05-25 12:00:00,24,42.33268878503418,14.412672391984268,45.915625,24.096283783783782,37.00346941421602,0.00937679517843389
38.0,PI570042,4,38,12,0.430310493022,2.88751577984,1.96570165078,1.82418223881,2017-05-25 12:00:00,24,46.10514730912641,21.329335024016864,45.915625,20.830592105263154,38.004230209249975,0.011132129605198165
47.0,PI196598,4,18,3,0.546589905968,1.09914959895,1.3608556740600002,1.35692197381,2017-05-25 12:00:00,24,51.5363304842094,9.651766987679576,45.915625,2.307180851063833,47.00341622287439,0.0072685593072177885
37.0,PI145633,4,51,3,0.469079643023,2.19170262675,1.86793769545,1.62562900495,2017-05-25 12:00:00,24,43.466698054649896,17.477562309864584,45.915625,24.096283783783782,37.00360964545477,0.009755798526413942
43.0,PI646266,4,29,5,0.385068405064,3.65553962825,2.09545086775,2.01585204168,2017-05-25 12:00:00,24,44.04880050424259,2.4390709400990525,45.915625,6.780523255813951,43.0036961071932,0.00859559812372045
43.0,PI655981,4,18,12,0.422725992678,3.80201323647,2.42573316003,1.82375627088,2017-05-25 12:00:00,24,49.44025017358705,14.97732598508617,45.915625,6.780523255813951,43.00426848444931,0.009926708021656702
33.0,PI569425,4,33,10,0.409806412583,3.25587452668,2.09126442605,1.87967520041,2017-05-25 12:00:00,24,36.559400958632175,10.78606351100659,45.915625,39.13825757575757,33.00401718260418,0.01217328061872708
54.0,PI570388,4,42,5,0.418880576337,3.00343898987,1.95863058041,1.86881611797,2017-05-25 12:00:00,24,48.08419298404656,10.955198177691557,45.915625,14.971064814814817,54.0040634187896,0.0075248496103683836
37.0,PI329632,4,21,15,0.496248620816,1.26999688827,1.2799619522,1.60787519273,2017-05-25 12:00:00,24,40.51588017622246,9.502378854655296,45.915625,24.096283783783782,37.00463633797135,0.012530643165806285
40.0,PI329518,4,30,9,0.43620248538,2.76413347439,1.98508704031,1.77657407053,2017-05-25 12:00:00,24,41.844480639004075,4.611201597510188,45.915625,14.789062499999996,40.00196906932156,0.004922673303902059
44.0,PI329665,4,42,10,0.494277495248,1.90085167467,1.7711565219,1.54288428906,2017-05-25 12:00:00,24,46.74149905506435,6.230679670600801,45.915625,4.353693181818179,44.0041142404509,0.009350546479325317
42.0,PI330196,4,28,12,0.448757915246,2.17087650002,1.62500786877,1.78761016667,2017-05-25 12:00:00,24,47.324972925871414,12.678506966360509,45.915625,9.322916666666664,42.00406298594778,0.009673776066150486
35.0,PI570091,4,45,14,0.4513825626870001,2.28887181449,1.71552210594,1.7568935604499998,2017-05-25 12:00:00,24,44.08125646136692,25.946447032476915,45.915625,31.187499999999993,35.00360186454942,0.01029104156976197
60.0,PI585954,4,52,2,0.528786966815,1.32810097608,1.49009507558,1.43920463319,2017-05-25 12:00:00,24,58.2304580715909,2.949236547348496,45.915625,23.473958333333336,60.00278266044654,0.0046377674109029
44.0,PI651497,4,48,11,0.431991782382,2.75336827736,1.88337124904,1.82918367361,2017-05-25 12:00:00,24,46.11142513213704,4.798693482129644,45.915625,4.353693181818179,44.003624975111144,0.008238579798054828
58.0,PI257599,4,41,12,0.442499002337,2.62486630991,1.95019001471,1.7448078610599995,2017-05-25 12:00:00,24,51.48696658088632,11.229367963989109,45.915625,20.835129310344833,58.004216407868576,0.007269668738923793
44.0,PI255239,4,23,11,0.428193004789,2.85048239071,1.89968791112,1.84958214123,2017-05-25 12:00:00,24,44.91280347255638,2.0745533467190373,45.915625,4.353693181818179,44.00354581638812,0.008058673609360896
56.0,PI642998,4,35,10,0.381886278515,4.1238761416199985,2.43789282602,1.95902087934,2017-05-25 12:00:00,24,57.63584482428068,2.9211514719297886,45.915625,18.007812500000004,56.00502200163253,0.008967860058093993
45.0,PI641815,4,33,3,0.4634601864590001,2.15493236081,1.77092748158,1.67312852226,2017-05-25 12:00:00,24,45.32369792231996,0.719328716266574,45.915625,2.034722222222219,45.00363828581183,0.008085079581847922
44.0,PI641830,4,51,7,0.4364104205,2.56527573218,1.8337490017,1.79619172917,2017-05-25 12:00:00,24,48.22046720746506,9.59197092605696,45.915625,4.353693181818179,44.00419507992686,0.009534272561043363
45.0,PI562781,4,39,15,0.477520385107,1.60102406548,1.42199174087,1.68381930628,2017-05-25 12:00:00,24,46.288958398834126,2.8643519974091682,45.915625,2.034722222222219,45.00393863542878,0.008752523175069705
51.0,PI155885,4,36,2,0.496907053811,1.44348077038,1.41978107361,1.5786133397100002,2017-05-25 12:00:00,24,48.87363885255687,4.169335583221818,45.915625,9.969362745098042,51.00314275475539,0.00616226422625
21.0,PI329338,4,44,7,0.430064331166,2.99806124111,2.07084087405,1.7923009843900002,2017-05-25 12:00:00,24,38.474273466400774,83.21082603047986,45.915625,118.64583333333333,21.004299266415,0.0204726972142852
47.0,PI569422,4,47,2,0.493416443437,1.69673154088,1.60526474002,1.56267127112,2017-05-25 12:00:00,24,51.178939539675014,8.891360722712795,45.915625,2.307180851063833,47.00319723973531,0.006802637734696336
56.0,PI455221,4,25,14,0.530822153423,1.21098518315,1.39162879102,1.44952271314,2017-05-25 12:00:00,24,51.940497215099334,7.249112115894046,45.915625,18.007812500000004,56.00375654069981,0.00670810839252007
42.0,PI570071,4,26,3,0.414175810317,3.01189014571,1.94802376348,1.88245144752,2017-05-25 12:00:00,24,42.49370641593461,1.175491466510978,45.915625,9.322916666666664,42.00344796339652,0.008209436658375358
64.0,PI329569,4,40,8,0.42926763285,2.9886663648500003,2.07686720816,1.7915214733900002,2017-05-25 12:00:00,24,55.29211275248446,13.606073824243037,45.915625,28.256835937500004,64.00486654630244,0.0076039785975590135
43.0,PI641835,4,38,11,0.483663204651,1.51583935816,1.41119919832,1.65307126777,2017-05-25 12:00:00,24,46.070003933289726,7.13954403090634,45.915625,6.780523255813951,43.00443166724517,0.010306202895747468
39.0,PI570073,4,33,12,0.426437566378,3.00796559833,1.96933810478,1.85353334558,2017-05-25 12:00:00,24,39.56782171186079,1.4559531073353527,45.915625,17.732371794871792,39.00308241117286,0.007903618391953872
42.0,PI562971,4,27,14,0.3783756345180001,4.20680198192,2.27685377969,2.04859791841,2017-05-25 12:00:00,24,45.14769646474371,7.494515392246929,45.915625,9.322916666666664,42.00412095184963,0.009811790118163799
42.0,PI534120,4,20,6,0.408084226358,3.4761276922099995,2.18565105077,1.88729096063,2017-05-25 12:00:00,24,43.81538794983525,4.322352261512496,45.915625,9.322916666666664,42.00407140704145,0.009693826289168869
49.0,PI535792,4,46,10,0.468680832227,2.19441490712,1.81423240901,1.64940123282,2017-05-25 12:00:00,24,46.046407247523575,6.027740311176377,45.915625,6.294642857142859,49.00380193949142,0.007759060186565862
50.0,PI329435,4,46,11,0.430771639734,2.6927469540900004,1.88409493362,1.81350712324,2017-05-25 12:00:00,24,44.55383069088683,10.892338618226347,45.915625,8.168750000000003,50.00313871184704,0.006277423694086792
45.0,PI655972,4,50,6,0.425765572214,3.14698599099,2.2426117480700003,1.77212190482,2017-05-25 12:00:00,24,46.258541816388586,2.796759591974636,45.915625,2.034722222222219,45.00306417237404,0.0068092719423083915
39.0,PI550604,4,50,12,0.489514124294,1.57576719864,1.4730429374899998,1.61228657428,2017-05-25 12:00:00,24,42.01595153250447,7.7332090577037595,45.915625,17.732371794871792,39.003719907518274,0.009538224405831058
123.0,PI181080,4,33,2,0.35934765776199995,4.494173007330001,2.40263301809,2.07933505159,2017-06-02 12:00:00,32,117.0961110464151,4.799909718361705,117.75,4.2682926829268295,123.0023415223056,0.0019036766712188144
70.0,PI569443,4,33,7,0.385072975518,3.55972504385,2.12860619741,1.97965034254,2017-06-02 12:00:00,32,77.11011023762575,10.157300339465353,82.63461538461539,18.04945054945055,70.00350366392738,0.005005234181965079
84.0,PI145619,4,33,8,0.35264831051600004,4.34049830871,2.25588912155,2.13323817596,2017-06-02 12:00:00,32,82.54899081927371,1.7273918818170098,82.63461538461539,1.6254578754578728,84.00306221961083,0.003645499536696932
79.0,PI585577,4,33,9,0.377087738824,3.4508604967300003,1.98688128768,2.03488018941,2017-06-02 12:00:00,32,78.25413446274615,0.9441335914605681,82.63461538461539,4.600778967867578,79.0030748722136,0.0038922433083575635
79.0,PI329478,4,33,11,0.505321434474,2.0039016152,1.99016830097,1.47519199254,2017-06-02 12:00:00,32,78.4013867598414,0.757738278681771,82.63461538461539,4.600778967867578,79.00043210931251,0.000546973813307351
88.0,PI170787,4,33,13,0.419315145246,2.84631428141,1.80863100913,1.92733604307,2017-06-02 12:00:00,32,84.15657577551579,4.367527527822966,82.63461538461539,6.09702797202797,88.00312120432811,0.0035468231001251575
105.0,PI196586,4,33,14,0.366978710994,3.67639820989,1.92759540497,2.15550885907,2017-06-02 12:00:00,32,99.80241157733727,4.950084212059745,82.63461538461539,21.3003663003663,105.00354156099547,0.0033729152337833683
